iso,year,GHG_self
CHE,2049,1.5487321503992444
CHE,2050,0.03337461316805554
CHL,2010,83.72770737405125
CHL,2011,90.01900425234504
CHL,2012,92.34642762184791
CHL,2013,93.2091007983315
CHL,2014,89.25998530531773
CHL,2015,92.30129721766876
CHL,2016,94.73013155999244
CHL,2017,95.07054655103393
CHL,2018,96.65080374889264
CHL,2019,97.71882811100994
CHL,2020,90.37330895315066
CHL,2021,92.3272723132342
CHL,2022,90.47735830167343
CHL,2023,88.62744429011263
CHL,2024,86.77753027855185
CHL,2025,84.92761626699107
CHL,2026,83.07770305204129
CHL,2027,81.22778904048052
CHL,2028,79.37787502891973
CHL,2029,77.52796101735895
CHL,2030,75.67804700579816
CHL,2031,73.1886395563455
CHL,2032,70.69923210689285
CHL,2033,68.20982465744021
CHL,2034,65.72041720798755
CHL,2035,63.23100975853491
CHL,2036,60.741602309082246
CHL,2037,58.25219485962961
CHL,2038,55.762787410176955
CHL,2039,53.273379960724306
CHL,2040,50.78397251127166
CHL,2041,48.29456506181901
CHL,2042,45.80515761236636
CHL,2043,43.31575016291371
CHL,2044,40.82634271346106
CHL,2045,38.33693526400841
CHL,2046,35.847527814555754
CHL,2047,33.35812036510311
CHL,2048,30.868712915650462
CHL,2049,28.37930546619781
CHL,2050,25.88989801674516
CHN,2010,10498.658214145626
CHN,2011,11930.57189405936
CHN,2012,12194.833515394519
CHN,2013,12347.983177359696
CHN,2014,12419.758086733831
CHN,2015,12365.404934471597
CHN,2016,12207.880901667126
CHN,2017,12436.353322298019
CHN,2018,12736.837423902023
CHN,2019,12874.280678414842
CHN,2020,12974.42104267725
CHN,2021,13479.687881508913
CHN,2022,13551.79523522731
CHN,2023,13623.902590093176
CHN,2024,13696.00994381157
CHN,2025,13768.117298677435
CHN,2026,13840.22465239583
CHN,2027,13912.332007261699
CHN,2028,13984.439361553828
CHN,2029,14056.546715272225
CHN,2030,14128.654070138093
CHN,2031,13640.814766511914
CHN,2032,13152.975464033205
CHN,2033,12665.136161554501
CHN,2034,12177.296857928326
CHN,2035,11689.457555449617
CHN,2036,11201.618252397175
CHN,2037,10713.778949344733
CHN,2038,10225.939646292289
CHN,2039,9738.100343813585
CHN,2040,9250.26104133488
CHN,2041,8762.4217377087
CHN,2042,8274.582435229995
CHN,2043,7786.743132177552
CHN,2044,7298.903829125111
CHN,2045,6811.064526646404
CHN,2046,6323.225223593961
CHN,2047,5835.38592054152
CHN,2048,5347.546617489079
CHN,2049,4859.707315010372
CHN,2050,4371.868011384195
CIV,2010,16.56180192646711
CIV,2011,17.715673355421934
CIV,2012,19.681931802025947
CIV,2013,21.15386853576216
CIV,2014,20.941877162658827
CIV,2015,20.905383182116356
CIV,2016,24.16392830826044
CIV,2017,23.44667526843456
CIV,2018,23.594238772878995
CIV,2019,23.957166884764398
CIV,2020,24.371694444538807
CIV,2021,24.617334245955377
CIV,2022,25.552108737140927
CIV,2023,26.48688322832648
CIV,2024,27.421657719512034
CIV,2025,28.356432210697587
CIV,2026,29.2912074578747
CIV,2027,30.22598194906025
CIV,2028,31.1607564402458
CIV,2029,32.095530931431355
CIV,2030,33.03030542261691
CMR,2010,21.797348645170306
CMR,2011,21.317318439469712
CMR,2012,21.397338100690753
CMR,2013,21.673196251069708
CMR,2014,23.523871110093545
CMR,2015,25.816928962934973
CMR,2016,26.531780235419056
CMR,2017,24.943111711631694
CMR,2018,25.136115310868025
CMR,2019,25.645853773913952
CMR,2020,24.90222615890063
CMR,2021,24.675213351284246
CMR,2022,26.73602805617289
CMR,2023,28.796842761061534
CMR,2024,30.85765746595018
CMR,2025,32.91847280221742
CMR,2026,34.979287507106065
CMR,2027,37.040102211994714
CMR,2028,39.10091691688336
CMR,2029,41.161732253150596
CMR,2030,43.222546958039246
COD,2010,30.682508005704687
COD,2011,32.56615841072636
COD,2012,36.40209677819763
COD,2013,39.96264260553406
COD,2014,43.55685249961734
COD,2015,46.68219604419963
COD,2016,50.03039149355685
COD,2017,53.90690982127049
COD,2018,56.998383317330074
COD,2019,57.160737488595544
COD,2020,57.31978044744282
COD,2021,57.40905117720879
COD,2022,59.109576695957266
COD,2023,60.81010243619153
COD,2024,62.51062795494001
COD,2025,64.21115369517427
COD,2026,65.91167921392277
COD,2027,67.61220495415702
COD,2028,69.31273047290551
COD,2029,71.01325621313977
COD,2030,72.71378173188826
COG,2010,8.53745199414935
COG,2011,8.548134260812137
COG,2012,8.526987399756818
COG,2013,9.107071755922496
COG,2014,8.522221737489911
COG,2015,9.207783273562955
COG,2016,9.405858237237007
COG,2017,9.428790010908422
COG,2018,9.725592953660227
COG,2019,9.901775528753333
COG,2020,9.556964966796677
COG,2021,9.439262768011089
COG,2022,10.059322636609188
COG,2023,10.6793811447556
COG,2024,11.29943965290201
COG,2025,11.91949952150011
COG,2026,12.53955802964652
COG,2027,13.159617898244619
COG,2028,13.77967640639103
COG,2029,14.39973627498913
COG,2030,15.019794783135541
COK,2010,NA
COK,2011,NA
COK,2012,NA
COK,2013,NA
COK,2014,NA
COK,2015,NA
COK,2016,NA
COK,2017,NA
COK,2018,NA
COK,2019,NA
COK,2020,NA
COK,2021,NA
COK,2022,NA
COK,2023,NA
COK,2024,NA
COK,2025,NA
COK,2026,NA
COK,2027,NA
COK,2028,NA
COK,2029,NA
COK,2030,NA
COL,2010,164.55013072436984
COL,2011,161.8990391545698
COL,2012,162.68880425864475
COL,2013,172.76304695399466
COL,2014,174.77411287704203
COL,2015,168.14243805172472
COL,2016,183.51217846942805
COL,2017,177.98306240712685
COL,2018,184.08959054064468
COL,2019,193.69393983948376
COL,2020,182.51641009888215
COL,2021,190.55955910970354
COL,2022,184.2289355051778
COL,2023,177.89831101033147
COL,2024,171.56768740580577
COL,2025,165.23706380128004
COL,2026,158.90644019675432
COL,2027,152.575815701908
COL,2028,146.24519209738227
COL,2029,139.91456849285655
COL,2030,133.58394399801023
COL,2031,128.49853700391753
COL,2032,123.41312911950423
COL,2033,118.32772168025124
COL,2034,113.24231424099824
COL,2035,108.15690635658493
COL,2036,103.07149891733192
COL,2037,97.98609103291864
COL,2038,92.90068403882591
COL,2039,87.81527615441264
COL,2040,82.72986826999936
COL,2041,77.64446083074635
COL,2042,72.55905339149335
COL,2043,67.47364550708005
COL,2044,62.388238067827054
COL,2045,57.30283062857405
COL,2046,52.21742318932104
COL,2047,47.13201530490775
COL,2048,42.04660742049446
COL,2049,36.96120042640176
COL,2050,31.875792541988464
COM,2010,0.3116955795817435
COM,2011,0.2937003423627535
COM,2012,0.3041102738475195
COM,2013,0.3328415849059772
COM,2014,0.3174654704742349
COM,2015,0.3328607208094418
COM,2016,0.36562887550313644
COM,2017,0.400426267959886
COM,2018,0.41982425010241464
COM,2019,0.44433401445741144
COM,2020,0.4166634980475372
COM,2021,0.43151545512350886
COM,2022,0.44547884068207877
COM,2023,0.45944222624064873
COM,2024,0.47340561179921864
COM,2025,0.48736816536198574
COM,2026,0.5013315509205557
COM,2027,0.5152949364791256
COM,2028,0.5292583220376955
COM,2029,0.5432217075962654
COM,2030,0.5571850931548354
CPV,2010,0.8194234756271179
CPV,2011,0.8830857983778815
CPV,2012,0.7701032336980479
CPV,2013,0.7669235835298872
CPV,2014,0.7635631001768076
CPV,2015,0.7711952652091981
CPV,2016,0.8251297672401201
CPV,2017,0.8490610300065508
CPV,2018,1.0221987582785228
CPV,2019,1.0409692428731236
CPV,2020,1.0584467701955533
CPV,2021,1.1233387586037666
CPV,2022,1.0990518572403285
CPV,2023,1.0747639512480853
CPV,2024,1.050476045255842
CPV,2025,1.0261881392635988
CPV,2026,1.0019002332713556
CPV,2027,0.9776123272791123
CPV,2028,0.9533254259156742
CPV,2029,0.929037519923431
CPV,2030,0.9047496139311878
CRI,2010,13.047794463964825
CRI,2011,13.195492500714533
CRI,2012,13.043121088544662
CRI,2013,13.495929475805132
CRI,2014,13.650156562750656
CRI,2015,13.439174697942963
CRI,2016,14.244297281529915
CRI,2017,14.763780804230079
CRI,2018,15.320164144436932
CRI,2019,16.21396405036346
CRI,2020,14.599934408276058
CRI,2021,15.817945579126215
CRI,2022,15.408699014772239
CRI,2023,14.99945245041826
CRI,2024,14.590205886064282
CRI,2025,14.180959321710306
CRI,2026,13.771712757356328
CRI,2027,13.36246619300235
CRI,2028,12.95321962864837
CRI,2029,12.543973064294391
CRI,2030,12.134726499940415
CRI,2031,11.702173363167434
CRI,2032,11.269620226394453
CRI,2033,10.837067089621476
CRI,2034,10.404513952848495
CRI,2035,9.971960816075514
CRI,2036,9.539407679302535
CRI,2037,9.106854542529552
CRI,2038,8.674301405756573
CRI,2039,8.241748268983592
CRI,2040,7.809195132210612
CRI,2041,7.376641995437631
CRI,2042,6.944088858664651
CRI,2043,6.51153572189167
CRI,2044,6.07898258511869
CRI,2045,5.646429448345709
CRI,2046,5.213876311572729
CRI,2047,4.7813231747997484
CRI,2048,4.348770038026769
CRI,2049,3.9162169012537884
CRI,2050,3.483663764480809
CUB,2010,37.52087001441382
CUB,2011,33.86281539071567
CUB,2012,34.033088480144286
CUB,2013,32.77933127814061
CUB,2014,32.66621517823451
CUB,2015,33.432866742348644
CUB,2016,32.56771839085066
CUB,2017,29.787834799302857
CUB,2018,30.351261871991625
CUB,2019,30.925673285661325
CUB,2020,27.705463749065327
CUB,2021,30.66517752801616
CUB,2022,31.69780688935305
CUB,2023,32.73043625068994
CUB,2024,33.763065612026836
CUB,2025,34.79569578383675
CUB,2026,35.828325145173636
CUB,2027,36.86095450651053
CUB,2028,37.89358386784742
CUB,2029,38.92621322918431
CUB,2030,39.95884259052121
CYP,2010,5.796972982508063
CYP,2011,5.656689968766191
CYP,2012,5.33806742240122
CYP,2013,4.888378783572462
CYP,2014,5.144268018681911
CYP,2015,5.140383866024287
CYP,2016,5.3846300783495025
CYP,2017,5.521838478619234
CYP,2018,5.466567772566958
CYP,2019,5.434901392446669
CYP,2020,4.933384633394815
CYP,2021,5.0788079379088495
CYP,2022,4.849239105035131
CYP,2023,4.619669643148837
CYP,2024,4.390100810275119
CYP,2025,4.160531977401402
CYP,2026,3.9309631445276847
CYP,2027,3.7013936826413913
CYP,2028,3.4718248497676734
CYP,2029,3.242256016893956
CYP,2030,3.012687184020238
CYP,2031,2.8620543973506667
CYP,2032,2.711421610681095
CYP,2033,2.5607894530240993
CYP,2034,2.410156666354528
CYP,2035,2.259523879684956
CYP,2036,2.108891722027961
CYP,2037,1.9582589353583892
CYP,2038,1.8076261486888179
CYP,2039,1.6569939910318223
CYP,2040,1.506361204362251
CYP,2041,1.3557290467052552
CYP,2042,1.2050962600356838
CYP,2043,1.0544634733661122
CYP,2044,0.9038313157091168
CYP,2045,0.7531985290395452
CYP,2046,0.6025657423699735
CYP,2047,0.4519335847129782
CYP,2048,0.30130079804340665
CYP,2049,0.15066801137383504
CYP,2050,3.585371683960989e-5
CZE,2010,139.3062379933252
CZE,2011,134.87759117590744
CZE,2012,130.62110098295233
CZE,2013,128.57523519965733
CZE,2014,124.2285810317773
CZE,2015,127.34388960560355
CZE,2016,129.38985217954
CZE,2017,128.4325378546434
CZE,2018,126.83967223000894
CZE,2019,122.83428689613706
CZE,2020,112.2800697144115
CZE,2021,117.607499460394
CZE,2022,114.03690966186312
CZE,2023,110.46631986333223
CZE,2024,106.89573006480134
CZE,2025,103.32514026627044
CZE,2026,99.75455046773955
CZE,2027,96.18396066920866
CZE,2028,92.61337087067777
CZE,2029,89.0427810721469
CZE,2030,85.472191273616
CZE,2031,81.19868189323827
CZE,2032,76.92517251286056
CZE,2033,72.65166313248282
CZE,2034,68.37815375210509
CZE,2035,64.10464437172737
CZE,2036,59.83113399350798
CZE,2037,55.55762461313025
CZE,2038,51.28411523275253
CZE,2039,47.0106058523748
CZE,2040,42.73709647199708
CZE,2041,38.46358709161935
CZE,2042,34.19007671339996
CZE,2043,29.916567333022233
CZE,2044,25.643057952644508
CZE,2045,21.36954857226678
CZE,2046,17.096039191889055
CZE,2047,12.822529811511329
CZE,2048,8.549020431133604
CZE,2049,4.275510052914213
CZE,2050,0.0020006725364870074
DEU,2010,938.903448424732
DEU,2011,907.3282410206575
DEU,2012,914.6951218060402
DEU,2013,934.2025921976468
DEU,2014,896.8484285396978
DEU,2015,902.3715878700581
DEU,2016,900.487553938349
DEU,2017,893.1707367391613
DEU,2018,863.221361696814
DEU,2019,807.6907889963638
DEU,2020,725.8198999725114
DEU,2021,755.9872440269887
DEU,2022,726.1555439052962
DEU,2023,696.3238427719727
DEU,2024,666.4921416386494
DEU,2025,636.6604415169568
DEU,2026,606.8287403836334
DEU,2027,576.99703925031
DEU,2028,547.1653391286175
DEU,2029,517.333637995294
DEU,2030,487.50193686197053
DEU,2031,463.1274873108545
DEU,2032,438.75303674810755
DEU,2033,414.37858618536063
DEU,2034,390.0041356226137
DEU,2035,365.6296850598668
DEU,2036,341.2552344971199
DEU,2037,316.88078393437297
DEU,2038,292.50633438325684
DEU,2039,268.13188382051
DEU,2040,243.75743325776307
DEU,2041,219.38298269501612
DEU,2042,195.0085321322692
DEU,2043,170.6340815695223
DEU,2044,146.25963100677538
DEU,2045,121.88518145565928
DEU,2046,97.51073089291238
DEU,2047,73.13628033016546
DEU,2048,48.76182976741854
DEU,2049,24.387379204671625
DEU,2050,0.012928641924707055
DJI,2010,1.565764440998013
DJI,2011,1.5377767413783392
DJI,2012,1.567450500457012
DJI,2013,1.6505457223945055
DJI,2014,1.5082458536538237
DJI,2015,1.5646667275502328
DJI,2016,1.5640313493541047
DJI,2017,1.571339973409009
DJI,2018,1.595212800549009
DJI,2019,1.5971402327305597
DJI,2020,1.5757982695784893
DJI,2021,1.6095727027413915
DJI,2022,1.7348620063402007
DJI,2023,1.8601513099390101
DJI,2024,1.9854415009375344
DJI,2025,2.1107308045363435
DJI,2026,2.2360201081351527
DJI,2027,2.361310299133677
DJI,2028,2.486599602732486
DJI,2029,2.6118889063312953
DJI,2030,2.7371790973298196
DMA,2010,0.13194653783032403
DMA,2011,0.12449885384520566
DMA,2012,0.12684257999028556
DMA,2013,0.12882627591428392
DMA,2014,0.13238321314048734
DMA,2015,0.1333422852420239
DMA,2016,0.1345928103796741
DMA,2017,0.12460978752677142
DMA,2018,0.12713050331834935
DMA,2019,0.13104696652162726
DMA,2020,0.12044523627199198
DMA,2021,0.13006066524370638
DMA,2022,0.13064105009589805
DMA,2023,0.13122193919209685
DMA,2024,0.13180232404428854
DMA,2025,0.13238321314048734
DMA,2026,0.13238321314048734
DMA,2027,0.13238321314048734
DMA,2028,0.13238321314048734
DMA,2029,0.13238321314048734
DMA,2030,0.13238321314048734
DNK,2010,49.56213845778352
DNK,2011,45.4912445798545
DNK,2012,42.170932477957365
DNK,2013,42.66533869473529
DNK,2014,39.473588512130796
DNK,2015,37.58736671708322
DNK,2016,38.6562441341139
DNK,2017,38.47173762704679
DNK,2018,38.549642900451815
DNK,2019,35.95788882604483
DNK,2020,32.042030833238954
DNK,2021,32.786619297043956
DNK,2022,32.23935546092227
DNK,2023,31.69209084624613
DNK,2024,31.14482701012445
DNK,2025,30.59756317400277
DNK,2026,30.05029855932663
DNK,2027,29.50303472320495
DNK,2028,28.95577088708327
DNK,2029,28.408507050961592
DNK,2030,27.86124243628545
DNK,2031,26.468207641732697
DNK,2032,25.075172847179942
DNK,2033,23.682138052627188
DNK,2034,22.289103258074434
DNK,2035,20.89606846352168
DNK,2036,19.503033668968925
DNK,2037,18.109998874416164
DNK,2038,16.716964079863413
DNK,2039,15.323929285310658
DNK,2040,13.930894490757902
DNK,2041,12.537859696205146
DNK,2042,11.144824901652393
DNK,2043,9.75179010709964
DNK,2044,8.358755312546883
DNK,2045,6.9657205179941295
DNK,2046,5.572685723441374
DNK,2047,4.17965092888862
DNK,2048,2.786616134335865
DNK,2049,1.3935813397831105
DNK,2050,5.465452303558423e-4
DOM,2010,29.222679871958157
DOM,2011,29.980079052856134
DOM,2012,30.15489733195531
DOM,2013,29.859404869171914
DOM,2014,30.577149709285898
DOM,2015,32.38862766263886
DOM,2016,33.621317590624685
DOM,2017,33.56311521070225
DOM,2018,34.56700387450749
DOM,2019,35.36872789996448
DOM,2020,33.113940448684566
DOM,2021,35.48805638838891
DOM,2022,36.07214579167931
DOM,2023,36.656234347020586
DOM,2024,37.24032290236187
DOM,2025,37.82441145770315
DOM,2026,38.40850001304443
DOM,2027,38.99258941633484
DOM,2028,39.57667797167611
DOM,2029,40.160766527017394
DOM,2030,40.744855082358676
DZA,2010,178.24359134246754
DZA,2011,180.4732579418323
DZA,2012,190.55331093027422
DZA,2013,203.78121647243975
DZA,2014,218.3938310798863
DZA,2015,228.7810850645576
DZA,2016,229.8900422573238
DZA,2017,235.45251189080398
DZA,2018,248.02287006009416
DZA,2019,251.30541994177955
DZA,2020,242.01825394471436
DZA,2021,243.31412376681263
DZA,2022,250.09221948101347
DZA,2023,256.87031519521435
DZA,2024,263.6484109094152
DZA,2025,270.42650662361604
DZA,2026,277.20460112135754
DZA,2027,283.98269683555844
DZA,2028,290.7607925497593
DZA,2029,297.53888826396013
DZA,2030,304.316983978161
ECU,2010,63.388104758302966
ECU,2011,65.81850623414849
ECU,2012,64.40463841279387
ECU,2013,67.03817238720958
ECU,2014,70.39631356075843
ECU,2015,66.94942967522434
ECU,2016,66.54030350995261
ECU,2017,66.038262926192985
ECU,2018,67.89034592997702
ECU,2019,67.10469763044152
ECU,2020,61.76296505560449
ECU,2021,70.8080959149521
ECU,2022,69.70906572049601
ECU,2023,68.6100345770621
ECU,2024,67.51100438260603
ECU,2025,66.41197323917213
ECU,2026,65.31294209573822
ECU,2027,64.21391190128213
ECU,2028,63.11488075784824
ECU,2029,62.01585056339214
ECU,2030,60.916819419958244
EGY,2010,279.06740246739923
EGY,2011,294.76249847490794
EGY,2012,286.7719149139055
EGY,2013,287.85487591983815
EGY,2014,305.1593909172193
EGY,2015,298.5755656005921
EGY,2016,317.2251105899857
EGY,2017,342.5262242279845
EGY,2018,342.4648425858877
EGY,2019,353.3811001516967
EGY,2020,326.47447637682467
EGY,2021,342.3601675505729
EGY,2022,371.08111896753945
EGY,2023,399.80207164950707
EGY,2024,428.5230230664736
EGY,2025,457.2439757484412
EGY,2026,485.9649271654078
EGY,2027,514.6858798473753
EGY,2028,543.4068312643419
EGY,2029,572.1277839463095
EGY,2030,600.8487353632761
ERI,2010,5.24348355394964
ERI,2011,5.443621847147581
ERI,2012,5.803857675419211
ERI,2013,6.0039959686171525
ERI,2014,6.1240745780410295
ERI,2015,6.284183029351938
ERI,2016,6.364231796888783
ERI,2017,6.6844486995106
ERI,2018,7.022699226020441
ERI,2019,6.8793581150799925
ERI,2020,6.150218966183774
ERI,2021,6.600219013118362
ERI,2022,7.307067205610621
ERI,2023,8.013915398102881
ERI,2024,8.72076359059514
ERI,2025,9.4276117830874
ERI,2026,10.230359119560456
ERI,2027,11.033106456033513
ERI,2028,11.835853792506569
ERI,2029,12.638601128979623
ERI,2030,13.441348465452679
ESP,2010,326.83189292641913
ESP,2011,324.96535497040105
ESP,2012,319.3893644114837
ESP,2013,294.09532843871165
ESP,2014,292.4085085179918
ESP,2015,301.46663816248144
ESP,2016,295.65342025049324
ESP,2017,313.2937927476186
ESP,2018,307.9502413867414
ESP,2019,293.22281233923275
ESP,2020,251.14840360946158
ESP,2021,269.29024071676264
ESP,2022,264.75213552639923
ESP,2023,260.21403033603576
ESP,2024,255.67592514567238
ESP,2025,251.13781995530894
ESP,2026,246.59971476494553
ESP,2027,242.0616095745821
ESP,2028,237.52350438421868
ESP,2029,232.98539919385524
ESP,2030,228.44729400349186
ESP,2031,217.02505947310564
ESP,2032,205.60282581487886
ESP,2033,194.18059128449264
ESP,2034,182.75835675410647
ESP,2035,171.33612222372028
ESP,2036,159.91388856549347
ESP,2037,148.49165403510727
ESP,2038,137.0694195047211
ESP,2039,125.6471849743349
ESP,2040,114.2249513161081
ESP,2041,102.80271678572193
ESP,2042,91.38048225533574
ESP,2043,79.95824772494956
ESP,2044,68.53601406672276
ESP,2045,57.113779536336565
ESP,2046,45.69154500595037
ESP,2047,34.26931047556418
ESP,2048,22.84707681733738
ESP,2049,11.424842286951195
ESP,2050,0.0026077565650067776
EST,2010,16.484658987148453
EST,2011,16.842577798748636
EST,2012,16.672602213100713
EST,2013,18.23861672909521
EST,2014,17.77710216959034
EST,2015,16.77503510536804
EST,2016,16.9624729388591
EST,2017,17.26841721563382
EST,2018,18.216600772225863
EST,2019,14.640108514090043
EST,2020,13.28064226713612
EST,2021,14.274368090865623
EST,2022,13.46799532929246
EST,2023,12.66162321482872
EST,2024,11.855250453255557
EST,2025,11.048878338791818
EST,2026,10.242505577218653
EST,2027,9.436132815645488
EST,2028,8.62976070118175
EST,2029,7.823387939608586
EST,2030,7.017015178035423
EST,2031,6.666175743548594
EST,2032,6.315335661952342
EST,2033,5.964495580356089
EST,2034,5.613656145869261
EST,2035,5.262816064273009
EST,2036,4.911975982676756
EST,2037,4.561136548189928
EST,2038,4.210296466593675
EST,2039,3.8594570321068487
EST,2040,3.5086169505105955
EST,2041,3.157776868914343
EST,2042,2.8069374344275153
EST,2043,2.4560973528312626
EST,2044,2.1052572712350095
EST,2045,1.7544178367481824
EST,2046,1.4035777551519295
EST,2047,1.0527383206651022
EST,2048,0.7018982390688494
EST,2049,0.35105815747259655
EST,2050,2.1872298576915413e-4
ETH,2010,119.06777827667965
ETH,2011,119.17902444158568
ETH,2012,124.4363739976174
ETH,2013,129.02901729627564
ETH,2014,135.3789682239375
ETH,2015,138.72096696220288
ETH,2016,144.13880922020195
ETH,2017,148.33720639645784
ETH,2018,151.16052619893773
ETH,2019,160.82375486177597
ETH,2020,166.33451099094466
ETH,2021,170.0833035729619
ETH,2022,174.01195326373508
ETH,2023,177.94060295450828
ETH,2024,181.86925264528142
ETH,2025,185.79790233605462
ETH,2026,193.4860913982362
ETH,2027,201.17428046041775
ETH,2028,208.86246952259933
ETH,2029,216.5506585847809
ETH,2030,224.23884764696245
FIN,2010,71.45745158480099
FIN,2011,67.11054008403708
FIN,2012,62.788113855366426
FIN,2013,62.21165020682125
FIN,2014,62.30881109414591
FIN,2015,58.643748842320434
FIN,2016,57.84752481779784
FIN,2017,55.48708088283184
FIN,2018,56.87678158548383
FIN,2019,54.25909314847761
FIN,2020,49.61253123259396
FIN,2021,49.32381487424092
FIN,2022,48.07232967277107
FIN,2023,46.820844471301214
FIN,2024,45.56936001930403
FIN,2025,44.31787481783417
FIN,2026,43.066389616364326
FIN,2027,41.81490516436714
FIN,2028,40.563419962897285
FIN,2029,39.31193476142743
FIN,2030,38.060449559957576
FIN,2031,36.15745826002273
FIN,2032,34.254466960087875
FIN,2033,32.35147566015302
FIN,2034,30.44848436021817
FIN,2035,28.545493060283317
FIN,2036,26.642501010875794
FIN,2037,24.739509710940943
FIN,2038,22.836518411006093
FIN,2039,20.93352711107124
FIN,2040,19.03053581113639
FIN,2041,17.127544511201535
FIN,2042,15.224552461794014
FIN,2043,13.32156116185916
FIN,2044,11.41856986192431
FIN,2045,9.515578561989457
FIN,2046,7.612587262054603
FIN,2047,5.709595962119751
FIN,2048,3.8066039127122298
FIN,2049,1.9036126127773778
FIN,2050,6.213128425253415e-4
FJI,2010,2.3449492678152994
FJI,2011,2.066856951067193
FJI,2012,2.0294711786757804
FJI,2013,2.5596649625639323
FJI,2014,3.179753609946839
FJI,2015,4.202873508534273
FJI,2016,3.9631382612053967
FJI,2017,4.000988301358532
FJI,2018,4.230804915935853
FJI,2019,4.622655051878876
FJI,2020,4.58355678305058
FJI,2021,4.635603642654312
FJI,2022,4.597226210613955
FJI,2023,4.558846742311485
FJI,2024,4.520469310271128
FJI,2025,4.482091878230771
FJI,2026,4.443712409928301
FJI,2027,4.405334977887944
FJI,2028,4.366957545847586
FJI,2029,4.328578077545116
FJI,2030,4.290200645504759
FJI,2031,4.0757343928649465
FJI,2032,3.8612681402251354
FJI,2033,3.646801887585323
FJI,2034,3.4323356349455105
FJI,2035,3.217868364174642
FJI,2036,3.0034021115348297
FJI,2037,2.7889358588950177
FJI,2038,2.5744685881241485
FJI,2039,2.360002335484336
FJI,2040,2.1455360828445236
FJI,2041,1.9310698302047116
FJI,2042,1.7166035775648991
FJI,2043,1.502137324925087
FJI,2044,1.2876710722852747
FJI,2045,1.0732038015144059
FJI,2046,0.8587375488745935
FJI,2047,0.6442712962347813
FJI,2048,0.4298050435949689
FJI,2049,0.21533879095515657
FJI,2050,8.725383153442448e-4
FRA,2010,487.18836564076594
FRA,2011,466.88790168431086
FRA,2012,465.1402071925791
FRA,2013,461.3718884364455
FRA,2014,434.57214838093313
FRA,2015,440.6780114963923
FRA,2016,441.23250122856643
FRA,2017,442.15669214334184
FRA,2018,427.6701046830323
FRA,2019,418.7790743524724
FRA,2020,365.71721865978037
FRA,2021,390.6297925943661
FRA,2022,380.3106830326507
FRA,2023,369.99157347093524
FRA,2024,359.6724648215981
FRA,2025,349.3533552598826
FRA,2026,339.0342456981672
FRA,2027,328.71513613645175
FRA,2028,318.3960274871146
FRA,2029,308.0769179253992
FRA,2030,297.7578083636837
FRA,2031,282.87017678723805
FRA,2032,267.9825452107924
FRA,2033,253.09491272196837
FRA,2034,238.20728114552278
FRA,2035,223.3196495690771
FRA,2036,208.4320170802531
FRA,2037,193.54438550380743
FRA,2038,178.6567539273618
FRA,2039,163.76912143853778
FRA,2040,148.88148986209214
FRA,2041,133.99385828564647
FRA,2042,119.10622579682246
FRA,2043,104.21859422037681
FRA,2044,89.33096264393116
FRA,2045,74.44333015510716
FRA,2046,59.555698578661506
FRA,2047,44.66806700221586
FRA,2048,29.780434513391853
FRA,2049,14.8928029369462
FRA,2050,0.0051713605005466535
FSM,2010,NA
FSM,2011,NA
FSM,2012,NA
FSM,2013,NA
FSM,2014,NA
FSM,2015,NA
FSM,2016,NA
FSM,2017,NA
FSM,2018,NA
FSM,2019,NA
FSM,2020,NA
FSM,2021,NA
FSM,2022,NA
FSM,2023,NA
FSM,2024,NA
FSM,2025,NA
FSM,2026,NA
FSM,2027,NA
FSM,2028,NA
FSM,2029,NA
FSM,2030,NA
GAB,2010,10.923634023335932
GAB,2011,10.732357395642449
GAB,2012,10.77287132916401
GAB,2013,11.484925820058963
GAB,2014,12.01129722251789
GAB,2015,12.27271010802641
GAB,2016,12.362184321234247
GAB,2017,11.810598181153564
GAB,2018,11.208301360577078
GAB,2019,11.76001180153015
GAB,2020,11.280884919174703
GAB,2021,11.31580735115803
GAB,2022,10.918413386695642
GAB,2023,10.521017384514035
GAB,2024,10.123623420051649
GAB,2025,9.72622945558926
GAB,2026,9.328835491126874
GAB,2027,8.931441526664488
GAB,2028,8.53404552448288
GAB,2029,8.136651560020493
GAB,2030,7.739257595558106
GBR,2010,515.3876519331335
GBR,2011,474.2936205623821
GBR,2012,491.64920886251946
GBR,2013,481.73408122251726
GBR,2014,451.15707608065986
GBR,2015,438.7067177738153
GBR,2016,416.84760171804555
GBR,2017,406.0628180696237
GBR,2018,398.89546160648746
GBR,2019,385.6332462167501
GBR,2020,334.7861503975705
GBR,2021,351.9819518235861
GBR,2022,338.4885348367279
GBR,2023,324.99511700772496
GBR,2024,311.50170002086674
GBR,2025,298.00828303400857
GBR,2026,284.51486604715035
GBR,2027,271.0214482181474
GBR,2028,257.5280312312892
GBR,2029,244.03461424443103
GBR,2030,230.54119725757283
GBR,2031,219.46128521971065
GBR,2032,208.38137360292092
GBR,2033,197.30146240720356
GBR,2034,186.2215507904138
GBR,2035,175.14163959469647
GBR,2036,164.06172755683426
GBR,2037,152.98181636111693
GBR,2038,141.90190474432717
GBR,2039,130.8219935486098
GBR,2040,119.74208193182007
GBR,2041,108.66217073610267
GBR,2042,97.58225869824052
GBR,2043,86.50234750252316
