GDAM_id,iso,name,year,GHG_self
ARG.10_1,ARG,Jujuy,2010,3.690026629361861
ARG.10_1,ARG,Jujuy,2011,3.5977759636278144
ARG.10_1,ARG,Jujuy,2012,3.505525297893768
ARG.10_1,ARG,Jujuy,2013,3.413274632159721
ARG.10_1,ARG,Jujuy,2014,3.321023966425675
ARG.10_1,ARG,Jujuy,2015,3.2287733006916284
ARG.10_1,ARG,Jujuy,2016,3.136522634957582
ARG.10_1,ARG,Jujuy,2017,3.044271969223535
ARG.10_1,ARG,Jujuy,2018,2.9520213034894884
ARG.10_1,ARG,Jujuy,2019,2.8597706377554424
ARG.10_1,ARG,Jujuy,2020,2.767519972021396
ARG.10_1,ARG,Jujuy,2021,2.6752693062873494
ARG.10_1,ARG,Jujuy,2022,2.5830186405533024
ARG.10_1,ARG,Jujuy,2023,2.490767974819256
ARG.10_1,ARG,Jujuy,2024,2.39851730908521
ARG.10_1,ARG,Jujuy,2025,2.306266643351163
ARG.10_1,ARG,Jujuy,2026,2.2140159776171164
ARG.10_1,ARG,Jujuy,2027,2.12176531188307
ARG.10_1,ARG,Jujuy,2028,2.0295146461490234
ARG.10_1,ARG,Jujuy,2029,1.9372639804149772
ARG.10_1,ARG,Jujuy,2030,1.8450133146809304
ARG.10_1,ARG,Jujuy,2031,1.752762648946884
ARG.10_1,ARG,Jujuy,2032,1.6605119832128372
ARG.10_1,ARG,Jujuy,2033,1.568261317478791
ARG.10_1,ARG,Jujuy,2034,1.4760106517447442
ARG.10_1,ARG,Jujuy,2035,1.3837599860106977
ARG.10_1,ARG,Jujuy,2036,1.291509320276651
ARG.10_1,ARG,Jujuy,2037,1.1992586545426045
ARG.10_1,ARG,Jujuy,2038,1.1070079888085582
ARG.10_1,ARG,Jujuy,2039,1.0147573230745117
ARG.10_1,ARG,Jujuy,2040,0.9225066573404651
ARG.10_1,ARG,Jujuy,2041,0.8302559916064185
ARG.10_1,ARG,Jujuy,2042,0.7380053258723719
ARG.10_1,ARG,Jujuy,2043,0.6457546601383257
ARG.10_1,ARG,Jujuy,2044,0.5535039944042791
ARG.10_1,ARG,Jujuy,2045,0.46125332867023255
ARG.10_1,ARG,Jujuy,2046,0.36900266293618594
ARG.10_1,ARG,Jujuy,2047,0.27675199720213933
ARG.10_1,ARG,Jujuy,2048,0.18450133146809322
ARG.10_1,ARG,Jujuy,2049,0.09225066573404661
ARG.10_1,ARG,Jujuy,2050,0
AUS.10_1,AUS,Victoria,2005,94.67120643357113
AUS.10_1,AUS,Victoria,2006,93.10913152741722
AUS.10_1,AUS,Victoria,2007,91.54705662126328
AUS.10_1,AUS,Victoria,2008,89.98498171510937
AUS.10_1,AUS,Victoria,2009,88.42290680895543
AUS.10_1,AUS,Victoria,2010,86.86083190280151
AUS.10_1,AUS,Victoria,2011,85.2987569966476
AUS.10_1,AUS,Victoria,2012,83.73668209049366
AUS.10_1,AUS,Victoria,2013,82.17460718433973
AUS.10_1,AUS,Victoria,2014,80.61253227818581
AUS.10_1,AUS,Victoria,2015,79.0504573720319
AUS.10_1,AUS,Victoria,2016,77.48838246587796
AUS.10_1,AUS,Victoria,2017,75.92630755972405
AUS.10_1,AUS,Victoria,2018,74.36423265357011
AUS.10_1,AUS,Victoria,2019,72.8021577474162
AUS.10_1,AUS,Victoria,2020,71.24008284126228
AUS.10_1,AUS,Victoria,2021,69.67800793510835
AUS.10_1,AUS,Victoria,2022,68.11593302895443
AUS.10_1,AUS,Victoria,2023,66.5538581228005
AUS.10_1,AUS,Victoria,2024,64.99178321664658
AUS.10_1,AUS,Victoria,2025,63.42970831049266
AUS.10_1,AUS,Victoria,2026,60.210887291751234
AUS.10_1,AUS,Victoria,2027,56.99206627300982
AUS.10_1,AUS,Victoria,2028,53.7732452542684
AUS.10_1,AUS,Victoria,2029,50.55442423552698
AUS.10_1,AUS,Victoria,2030,47.335603216785564
AUS.10_1,AUS,Victoria,2031,42.60204289510701
AUS.10_1,AUS,Victoria,2032,37.86848257342845
AUS.10_1,AUS,Victoria,2033,33.13492225174989
AUS.10_1,AUS,Victoria,2034,28.40136193007133
AUS.10_1,AUS,Victoria,2035,23.667801608392775
AUS.10_1,AUS,Victoria,2036,21.301021447553495
AUS.10_1,AUS,Victoria,2037,18.93424128671422
AUS.10_1,AUS,Victoria,2038,16.567461125874946
AUS.10_1,AUS,Victoria,2039,14.200680965035664
AUS.10_1,AUS,Victoria,2040,11.833900804196388
AUS.10_1,AUS,Victoria,2041,9.467120643357111
AUS.10_1,AUS,Victoria,2042,7.100340482517833
AUS.10_1,AUS,Victoria,2043,4.733560321678553
AUS.10_1,AUS,Victoria,2044,2.3667801608392782
AUS.10_1,AUS,Victoria,2045,0
AUS.11_1,AUS,Western Australia,2022,66.69472476096743
AUS.11_1,AUS,Western Australia,2023,64.3127703052186
AUS.11_1,AUS,Western Australia,2024,61.93081584946976
AUS.11_1,AUS,Western Australia,2025,59.54886139372093
AUS.11_1,AUS,Western Australia,2026,57.16690693797209
AUS.11_1,AUS,Western Australia,2027,54.78495248222325
AUS.11_1,AUS,Western Australia,2028,52.402998026474414
AUS.11_1,AUS,Western Australia,2029,50.021043570725574
AUS.11_1,AUS,Western Australia,2030,47.639089114976734
AUS.11_1,AUS,Western Australia,2031,45.2571346592279
AUS.11_1,AUS,Western Australia,2032,42.87518020347907
AUS.11_1,AUS,Western Australia,2033,40.49322574773023
AUS.11_1,AUS,Western Australia,2034,38.11127129198139
AUS.11_1,AUS,Western Australia,2035,35.729316836232556
AUS.11_1,AUS,Western Australia,2036,33.347362380483716
AUS.11_1,AUS,Western Australia,2037,30.965407924734883
AUS.11_1,AUS,Western Australia,2038,28.583453468986043
AUS.11_1,AUS,Western Australia,2039,26.201499013237207
AUS.11_1,AUS,Western Australia,2040,23.819544557488367
AUS.11_1,AUS,Western Australia,2041,21.437590101739534
AUS.11_1,AUS,Western Australia,2042,19.05563564599069
AUS.11_1,AUS,Western Australia,2043,16.673681190241858
AUS.11_1,AUS,Western Australia,2044,14.291726734493025
AUS.11_1,AUS,Western Australia,2045,11.909772278744184
AUS.11_1,AUS,Western Australia,2046,9.527817822995349
AUS.11_1,AUS,Western Australia,2047,7.145863367246508
AUS.11_1,AUS,Western Australia,2048,4.7639089114976745
AUS.11_1,AUS,Western Australia,2049,2.3819544557488337
AUS.11_1,AUS,Western Australia,2050,0
AUS.2_1,AUS,Australian Capital Territory,1990,1.0859383570718903
AUS.2_1,AUS,Australian Capital Territory,1991,1.0673222709506578
AUS.2_1,AUS,Australian Capital Territory,1992,1.0487061848294255
AUS.2_1,AUS,Australian Capital Territory,1993,1.0300900987081931
AUS.2_1,AUS,Australian Capital Territory,1994,1.0114740125869608
AUS.2_1,AUS,Australian Capital Territory,1995,0.9928579264657282
AUS.2_1,AUS,Australian Capital Territory,1996,0.9742418403444958
AUS.2_1,AUS,Australian Capital Territory,1997,0.9556257542232633
AUS.2_1,AUS,Australian Capital Territory,1998,0.937009668102031
AUS.2_1,AUS,Australian Capital Territory,1999,0.9183935819807987
AUS.2_1,AUS,Australian Capital Territory,2000,0.8997774958595662
AUS.2_1,AUS,Australian Capital Territory,2001,0.8811614097383338
AUS.2_1,AUS,Australian Capital Territory,2002,0.8625453236171015
AUS.2_1,AUS,Australian Capital Territory,2003,0.8439292374958689
AUS.2_1,AUS,Australian Capital Territory,2004,0.8253131513746366
AUS.2_1,AUS,Australian Capital Territory,2005,0.8066970652534042
AUS.2_1,AUS,Australian Capital Territory,2006,0.7880809791321717
AUS.2_1,AUS,Australian Capital Territory,2007,0.7694648930109393
AUS.2_1,AUS,Australian Capital Territory,2008,0.750848806889707
AUS.2_1,AUS,Australian Capital Territory,2009,0.7322327207684745
AUS.2_1,AUS,Australian Capital Territory,2010,0.7136166346472422
AUS.2_1,AUS,Australian Capital Territory,2011,0.6950005485260098
AUS.2_1,AUS,Australian Capital Territory,2012,0.6763844624047773
AUS.2_1,AUS,Australian Capital Territory,2013,0.6577683762835449
AUS.2_1,AUS,Australian Capital Territory,2014,0.6391522901623126
AUS.2_1,AUS,Australian Capital Territory,2015,0.6205362040410801
AUS.2_1,AUS,Australian Capital Territory,2016,0.6019201179198477
AUS.2_1,AUS,Australian Capital Territory,2017,0.5833040317986153
AUS.2_1,AUS,Australian Capital Territory,2018,0.5646879456773829
AUS.2_1,AUS,Australian Capital Territory,2019,0.5460718595561505
AUS.2_1,AUS,Australian Capital Territory,2020,0.5274557734349181
AUS.2_1,AUS,Australian Capital Territory,2021,0.5088396873136858
AUS.2_1,AUS,Australian Capital Territory,2022,0.4902236011924533
AUS.2_1,AUS,Australian Capital Territory,2023,0.47160751507122095
AUS.2_1,AUS,Australian Capital Territory,2024,0.45299142894998845
AUS.2_1,AUS,Australian Capital Territory,2025,0.43437534282875606
AUS.2_1,AUS,Australian Capital Territory,2026,0.4126565756873183
AUS.2_1,AUS,Australian Capital Territory,2027,0.3909378085458805
AUS.2_1,AUS,Australian Capital Territory,2028,0.36921904140444267
AUS.2_1,AUS,Australian Capital Territory,2029,0.3475002742630049
AUS.2_1,AUS,Australian Capital Territory,2030,0.32578150712156706
AUS.2_1,AUS,Australian Capital Territory,2031,0.3040627399801293
AUS.2_1,AUS,Australian Capital Territory,2032,0.28234397283869145
AUS.2_1,AUS,Australian Capital Territory,2033,0.2606252056972536
AUS.2_1,AUS,Australian Capital Territory,2034,0.23890643855581584
AUS.2_1,AUS,Australian Capital Territory,2035,0.21718767141437803
AUS.2_1,AUS,Australian Capital Territory,2036,0.19546890427294022
AUS.2_1,AUS,Australian Capital Territory,2037,0.17375013713150245
AUS.2_1,AUS,Australian Capital Territory,2038,0.15203136999006464
AUS.2_1,AUS,Australian Capital Territory,2039,0.13031260284862684
AUS.2_1,AUS,Australian Capital Territory,2040,0.10859383570718904
AUS.2_1,AUS,Australian Capital Territory,2041,0.0868750685657512
AUS.2_1,AUS,Australian Capital Territory,2042,0.06515630142431339
AUS.2_1,AUS,Australian Capital Territory,2043,0.0434375342828756
AUS.2_1,AUS,Australian Capital Territory,2044,0.0217187671414378
AUS.2_1,AUS,Australian Capital Territory,2045,0
AUS.5_1,AUS,New South Wales,2005,177.08889156205672
AUS.5_1,AUS,New South Wales,2006,173.5471137308156
AUS.5_1,AUS,New South Wales,2007,170.00533589957445
AUS.5_1,AUS,New South Wales,2008,166.46355806833333
AUS.5_1,AUS,New South Wales,2009,162.9217802370922
AUS.5_1,AUS,New South Wales,2010,159.38000240585103
AUS.5_1,AUS,New South Wales,2011,155.8382245746099
AUS.5_1,AUS,New South Wales,2012,152.29644674336876
AUS.5_1,AUS,New South Wales,2013,148.75466891212764
AUS.5_1,AUS,New South Wales,2014,145.21289108088652
AUS.5_1,AUS,New South Wales,2015,141.67111324964537
AUS.5_1,AUS,New South Wales,2016,138.12933541840425
AUS.5_1,AUS,New South Wales,2017,134.5875575871631
AUS.5_1,AUS,New South Wales,2018,131.04577975592198
AUS.5_1,AUS,New South Wales,2019,127.50400192468084
AUS.5_1,AUS,New South Wales,2020,123.9622240934397
AUS.5_1,AUS,New South Wales,2021,120.42044626219857
AUS.5_1,AUS,New South Wales,2022,116.87866843095743
AUS.5_1,AUS,New South Wales,2023,113.33689059971631
AUS.5_1,AUS,New South Wales,2024,109.79511276847516
AUS.5_1,AUS,New South Wales,2025,106.25333493723403
AUS.5_1,AUS,New South Wales,2026,102.7115571059929
AUS.5_1,AUS,New South Wales,2027,99.16977927475176
AUS.5_1,AUS,New South Wales,2028,95.62800144351063
AUS.5_1,AUS,New South Wales,2029,92.08622361226949
AUS.5_1,AUS,New South Wales,2030,88.54444578102836
AUS.5_1,AUS,New South Wales,2031,84.11722349197694
AUS.5_1,AUS,New South Wales,2032,79.69000120292552
AUS.5_1,AUS,New South Wales,2033,75.2627789138741
AUS.5_1,AUS,New South Wales,2034,70.83555662482269
AUS.5_1,AUS,New South Wales,2035,66.40833433577127
AUS.5_1,AUS,New South Wales,2036,61.98111204671985
AUS.5_1,AUS,New South Wales,2037,57.553889757668436
AUS.5_1,AUS,New South Wales,2038,53.126667468617015
AUS.5_1,AUS,New South Wales,2039,48.69944517956559
AUS.5_1,AUS,New South Wales,2040,44.27222289051418
AUS.5_1,AUS,New South Wales,2041,39.84500060146276
AUS.5_1,AUS,New South Wales,2042,35.41777831241134
AUS.5_1,AUS,New South Wales,2043,30.990556023359925
AUS.5_1,AUS,New South Wales,2044,26.56333373430851
AUS.5_1,AUS,New South Wales,2045,22.13611144525709
AUS.5_1,AUS,New South Wales,2046,17.708889156205668
AUS.5_1,AUS,New South Wales,2047,13.281666867154255
AUS.5_1,AUS,New South Wales,2048,8.854444578102827
AUS.5_1,AUS,New South Wales,2049,4.427222289051429
AUS.5_1,AUS,New South Wales,2050,0
AUS.6_1,AUS,Northern Territory,2022,11.475816442917772
AUS.6_1,AUS,Northern Territory,2023,11.06596585567071
AUS.6_1,AUS,Northern Territory,2024,10.656115268423644
AUS.6_1,AUS,Northern Territory,2025,10.246264681176582
AUS.6_1,AUS,Northern Territory,2026,9.836414093929518
AUS.6_1,AUS,Northern Territory,2027,9.426563506682456
AUS.6_1,AUS,Northern Territory,2028,9.016712919435394
AUS.6_1,AUS,Northern Territory,2029,8.606862332188328
AUS.6_1,AUS,Northern Territory,2030,8.197011744941266
AUS.6_1,AUS,Northern Territory,2031,7.787161157694202
AUS.6_1,AUS,Northern Territory,2032,7.37731057044714
AUS.6_1,AUS,Northern Territory,2033,6.967459983200076
AUS.6_1,AUS,Northern Territory,2034,6.557609395953013
AUS.6_1,AUS,Northern Territory,2035,6.147758808705949
AUS.6_1,AUS,Northern Territory,2036,5.737908221458886
AUS.6_1,AUS,Northern Territory,2037,5.328057634211822
AUS.6_1,AUS,Northern Territory,2038,4.91820704696476
AUS.6_1,AUS,Northern Territory,2039,4.508356459717697
AUS.6_1,AUS,Northern Territory,2040,4.098505872470632
AUS.6_1,AUS,Northern Territory,2041,3.688655285223569
AUS.6_1,AUS,Northern Territory,2042,3.2788046979765064
AUS.6_1,AUS,Northern Territory,2043,2.868954110729443
AUS.6_1,AUS,Northern Territory,2044,2.4591035234823804
AUS.6_1,AUS,Northern Territory,2045,2.049252936235316
AUS.6_1,AUS,Northern Territory,2046,1.6394023489882537
AUS.6_1,AUS,Northern Territory,2047,1.2295517617411893
AUS.6_1,AUS,Northern Territory,2048,0.8197011744941268
AUS.6_1,AUS,Northern Territory,2049,0.40985058724706247
AUS.6_1,AUS,Northern Territory,2050,0
AUS.7_1,AUS,Queensland,2005,137.06714405039608
AUS.7_1,AUS,Queensland,2006,135.42233832179133
AUS.7_1,AUS,Queensland,2007,133.77753259318658
AUS.7_1,AUS,Queensland,2008,132.13272686458183
AUS.7_1,AUS,Queensland,2009,130.48792113597707
AUS.7_1,AUS,Queensland,2010,128.84311540737232
AUS.7_1,AUS,Queensland,2011,127.19830967876756
AUS.7_1,AUS,Queensland,2012,125.5535039501628
AUS.7_1,AUS,Queensland,2013,123.90869822155807
AUS.7_1,AUS,Queensland,2014,122.2638924929533
AUS.7_1,AUS,Queensland,2015,120.61908676434855
AUS.7_1,AUS,Queensland,2016,118.9742810357438
AUS.7_1,AUS,Queensland,2017,117.32947530713905
AUS.7_1,AUS,Queensland,2018,115.68466957853428
AUS.7_1,AUS,Queensland,2019,114.03986384992955
AUS.7_1,AUS,Queensland,2020,112.3950581213248
AUS.7_1,AUS,Queensland,2021,110.75025239272004
AUS.7_1,AUS,Queensland,2022,109.10544666411528
AUS.7_1,AUS,Queensland,2023,107.46064093551053
AUS.7_1,AUS,Queensland,2024,105.81583520690579
AUS.7_1,AUS,Queensland,2025,104.17102947830102
AUS.7_1,AUS,Queensland,2026,102.52622374969627
AUS.7_1,AUS,Queensland,2027,100.88141802109152
AUS.7_1,AUS,Queensland,2028,99.23661229248675
AUS.7_1,AUS,Queensland,2029,97.59180656388202
AUS.7_1,AUS,Queensland,2030,95.94700083527727
AUS.7_1,AUS,Queensland,2031,91.1496507935134
AUS.7_1,AUS,Queensland,2032,86.35230075174952
AUS.7_1,AUS,Queensland,2033,81.55495070998568
AUS.7_1,AUS,Queensland,2034,76.7576006682218
AUS.7_1,AUS,Queensland,2035,71.96025062645795
AUS.7_1,AUS,Queensland,2036,67.16290058469409
AUS.7_1,AUS,Queensland,2037,62.36555054293022
AUS.7_1,AUS,Queensland,2038,57.56820050116635
AUS.7_1,AUS,Queensland,2039,52.770850459402496
AUS.7_1,AUS,Queensland,2040,47.97350041763863
AUS.7_1,AUS,Queensland,2041,43.17615037587476
AUS.7_1,AUS,Queensland,2042,38.378800334110906
AUS.7_1,AUS,Queensland,2043,33.581450292347036
AUS.7_1,AUS,Queensland,2044,28.784100250583187
AUS.7_1,AUS,Queensland,2045,23.986750208819316
AUS.7_1,AUS,Queensland,2046,19.189400167055442
AUS.7_1,AUS,Queensland,2047,14.392050125291586
AUS.7_1,AUS,Queensland,2048,9.594700083527728
AUS.7_1,AUS,Queensland,2049,4.797350041763872
AUS.7_1,AUS,Queensland,2050,0
AUS.8_1,AUS,South Australia,2005,30.867020789983354
AUS.8_1,AUS,South Australia,2006,30.24968037418369
AUS.8_1,AUS,South Australia,2007,29.632339958384023
AUS.8_1,AUS,South Australia,2008,29.014999542584352
AUS.8_1,AUS,South Australia,2009,28.397659126784685
AUS.8_1,AUS,South Australia,2010,27.78031871098502
AUS.8_1,AUS,South Australia,2011,27.162978295185354
AUS.8_1,AUS,South Australia,2012,26.545637879385684
AUS.8_1,AUS,South Australia,2013,25.928297463586016
AUS.8_1,AUS,South Australia,2014,25.310957047786353
AUS.8_1,AUS,South Australia,2015,24.693616631986686
AUS.8_1,AUS,South Australia,2016,24.076276216187015
AUS.8_1,AUS,South Australia,2017,23.458935800387348
AUS.8_1,AUS,South Australia,2018,22.841595384587684
AUS.8_1,AUS,South Australia,2019,22.224254968788014
AUS.8_1,AUS,South Australia,2020,21.60691455298835
AUS.8_1,AUS,South Australia,2021,20.98957413718868
AUS.8_1,AUS,South Australia,2022,20.372233721389012
AUS.8_1,AUS,South Australia,2023,19.75489330558935
AUS.8_1,AUS,South Australia,2024,19.137552889789678
AUS.8_1,AUS,South Australia,2025,18.52021247399001
AUS.8_1,AUS,South Australia,2026,17.902872058190347
AUS.8_1,AUS,South Australia,2027,17.285531642390676
AUS.8_1,AUS,South Australia,2028,16.668191226591013
AUS.8_1,AUS,South Australia,2029,16.050850810791346
AUS.8_1,AUS,South Australia,2030,15.433510394991677
AUS.8_1,AUS,South Australia,2031,14.661834875242093
AUS.8_1,AUS,South Australia,2032,13.89015935549251
AUS.8_1,AUS,South Australia,2033,13.118483835742927
AUS.8_1,AUS,South Australia,2034,12.346808315993343
AUS.8_1,AUS,South Australia,2035,11.575132796243757
AUS.8_1,AUS,South Australia,2036,10.803457276494175
AUS.8_1,AUS,South Australia,2037,10.03178175674459
AUS.8_1,AUS,South Australia,2038,9.260106236995005
AUS.8_1,AUS,South Australia,2039,8.488430717245421
AUS.8_1,AUS,South Australia,2040,7.716755197495838
AUS.8_1,AUS,South Australia,2041,6.945079677746255
AUS.8_1,AUS,South Australia,2042,6.173404157996671
AUS.8_1,AUS,South Australia,2043,5.4017286382470875
AUS.8_1,AUS,South Australia,2044,4.630053118497504
AUS.8_1,AUS,South Australia,2045,3.85837759874792
AUS.8_1,AUS,South Australia,2046,3.086702078998335
AUS.8_1,AUS,South Australia,2047,2.315026559248751
AUS.8_1,AUS,South Australia,2048,1.5433510394991674
AUS.8_1,AUS,South Australia,2049,0.7716755197495837
AUS.8_1,AUS,South Australia,2050,0
AUS.9_1,AUS,Tasmania,2022,10.182557559537129
AUS.9_1,AUS,Tasmania,2023,8.90973786459499
AUS.9_1,AUS,Tasmania,2024,7.636918169652848
AUS.9_1,AUS,Tasmania,2025,6.364098474710706
AUS.9_1,AUS,Tasmania,2026,5.091278779768564
AUS.9_1,AUS,Tasmania,2027,3.818459084826424
AUS.9_1,AUS,Tasmania,2028,2.5456393898842817
AUS.9_1,AUS,Tasmania,2029,1.2728196949421409
AUS.9_1,AUS,Tasmania,2030,0
AUT.3_1,AUT,Lower Austria,2005,25.050221512751854
AUT.3_1,AUT,Lower Austria,2006,24.68949832296823
AUT.3_1,AUT,Lower Austria,2007,24.3287751331846
AUT.3_1,AUT,Lower Austria,2008,23.968051943400976
AUT.3_1,AUT,Lower Austria,2009,23.607328753617345
AUT.3_1,AUT,Lower Austria,2010,23.24660556383372
AUT.3_1,AUT,Lower Austria,2011,22.885882374050095
AUT.3_1,AUT,Lower Austria,2012,22.525159184266467
AUT.3_1,AUT,Lower Austria,2013,22.16443599448284
AUT.3_1,AUT,Lower Austria,2014,21.803712804699217
AUT.3_1,AUT,Lower Austria,2015,21.442989614915586
AUT.3_1,AUT,Lower Austria,2016,21.082266425131962
AUT.3_1,AUT,Lower Austria,2017,20.721543235348335
AUT.3_1,AUT,Lower Austria,2018,20.360820045564708
AUT.3_1,AUT,Lower Austria,2019,20.000096855781077
AUT.3_1,AUT,Lower Austria,2020,19.639373665997454
AUT.3_1,AUT,Lower Austria,2021,19.278650476213826
AUT.3_1,AUT,Lower Austria,2022,18.917927286430203
AUT.3_1,AUT,Lower Austria,2023,18.557204096646572
AUT.3_1,AUT,Lower Austria,2024,18.19648090686295
AUT.3_1,AUT,Lower Austria,2025,17.835757717079318
AUT.3_1,AUT,Lower Austria,2026,17.475034527295694
AUT.3_1,AUT,Lower Austria,2027,17.114311337512067
AUT.3_1,AUT,Lower Austria,2028,16.75358814772844
AUT.3_1,AUT,Lower Austria,2029,16.392864957944813
AUT.3_1,AUT,Lower Austria,2030,16.032141768161186
BRA.10_1,BRA,Maranhão,2022,24.541365991651887
BRA.10_1,BRA,Maranhão,2023,23.664888634807177
BRA.10_1,BRA,Maranhão,2024,22.788411277962464
BRA.10_1,BRA,Maranhão,2025,21.911933921117754
BRA.10_1,BRA,Maranhão,2026,21.035456564273044
BRA.10_1,BRA,Maranhão,2027,20.158979207428334
BRA.10_1,BRA,Maranhão,2028,19.282501850583625
BRA.10_1,BRA,Maranhão,2029,18.40602449373891
BRA.10_1,BRA,Maranhão,2030,17.529547136894205
BRA.10_1,BRA,Maranhão,2031,16.653069780049492
BRA.10_1,BRA,Maranhão,2032,15.776592423204784
BRA.10_1,BRA,Maranhão,2033,14.900115066360073
BRA.10_1,BRA,Maranhão,2034,14.023637709515363
BRA.10_1,BRA,Maranhão,2035,13.147160352670653
BRA.10_1,BRA,Maranhão,2036,12.270682995825943
BRA.10_1,BRA,Maranhão,2037,11.394205638981232
BRA.10_1,BRA,Maranhão,2038,10.517728282136522
BRA.10_1,BRA,Maranhão,2039,9.641250925291814
BRA.10_1,BRA,Maranhão,2040,8.7647735684471
BRA.10_1,BRA,Maranhão,2041,7.888296211602392
BRA.10_1,BRA,Maranhão,2042,7.011818854757681
BRA.10_1,BRA,Maranhão,2043,6.1353414979129735
BRA.10_1,BRA,Maranhão,2044,5.258864141068261
BRA.10_1,BRA,Maranhão,2045,4.382386784223553
BRA.10_1,BRA,Maranhão,2046,3.5059094273788407
BRA.10_1,BRA,Maranhão,2047,2.6294320705341288
BRA.10_1,BRA,Maranhão,2048,1.7529547136894204
BRA.10_1,BRA,Maranhão,2049,0.8764773568447083
BRA.10_1,BRA,Maranhão,2050,0
BRA.11_1,BRA,Mato Grosso do Sul,2022,38.615544373553796
BRA.11_1,BRA,Mato Grosso do Sul,2023,33.78860132685957
BRA.11_1,BRA,Mato Grosso do Sul,2024,28.96165828016535
BRA.11_1,BRA,Mato Grosso do Sul,2025,24.134715233471127
BRA.11_1,BRA,Mato Grosso do Sul,2026,19.307772186776898
BRA.11_1,BRA,Mato Grosso do Sul,2027,14.480829140082673
BRA.11_1,BRA,Mato Grosso do Sul,2028,9.653886093388449
BRA.11_1,BRA,Mato Grosso do Sul,2029,4.826943046694226
BRA.11_1,BRA,Mato Grosso do Sul,2030,0
BRA.12_1,BRA,Mato Grosso,2022,59.53648184326908
BRA.12_1,BRA,Mato Grosso,2023,57.41017892029519
BRA.12_1,BRA,Mato Grosso,2024,55.283875997321296
BRA.12_1,BRA,Mato Grosso,2025,53.15757307434739
BRA.12_1,BRA,Mato Grosso,2026,51.0312701513735
BRA.12_1,BRA,Mato Grosso,2027,48.904967228399606
BRA.12_1,BRA,Mato Grosso,2028,46.77866430542571
BRA.12_1,BRA,Mato Grosso,2029,44.65236138245181
BRA.12_1,BRA,Mato Grosso,2030,42.526058459477916
BRA.12_1,BRA,Mato Grosso,2031,40.39975553650402
BRA.12_1,BRA,Mato Grosso,2032,38.273452613530125
BRA.12_1,BRA,Mato Grosso,2033,36.147149690556226
BRA.12_1,BRA,Mato Grosso,2034,34.020846767582334
BRA.12_1,BRA,Mato Grosso,2035,31.894543844608435
BRA.12_1,BRA,Mato Grosso,2036,29.76824092163454
BRA.12_1,BRA,Mato Grosso,2037,27.641937998660648
BRA.12_1,BRA,Mato Grosso,2038,25.515635075686752
BRA.12_1,BRA,Mato Grosso,2039,23.38933215271286
BRA.12_1,BRA,Mato Grosso,2040,21.26302922973895
BRA.12_1,BRA,Mato Grosso,2041,19.136726306765055
BRA.12_1,BRA,Mato Grosso,2042,17.010423383791164
BRA.12_1,BRA,Mato Grosso,2043,14.88412046081727
BRA.12_1,BRA,Mato Grosso,2044,12.757817537843376
BRA.12_1,BRA,Mato Grosso,2045,10.631514614869483
BRA.12_1,BRA,Mato Grosso,2046,8.505211691895589
BRA.12_1,BRA,Mato Grosso,2047,6.378908768921681
BRA.12_1,BRA,Mato Grosso,2048,4.252605845947787
BRA.12_1,BRA,Mato Grosso,2049,2.1263029229738937
BRA.12_1,BRA,Mato Grosso,2050,0
BRA.14_1,BRA,Pará,2022,43.353847886374986
BRA.14_1,BRA,Pará,2023,41.805496176147315
BRA.14_1,BRA,Pará,2024,40.25714446591963
BRA.14_1,BRA,Pará,2025,38.70879275569195
BRA.14_1,BRA,Pará,2026,37.160441045464275
BRA.14_1,BRA,Pará,2027,35.6120893352366
BRA.14_1,BRA,Pará,2028,34.06373762500892
BRA.14_1,BRA,Pará,2029,32.51538591478124
BRA.14_1,BRA,Pará,2030,30.967034204553563
BRA.14_1,BRA,Pará,2031,29.418682494325882
BRA.14_1,BRA,Pará,2032,27.870330784098208
BRA.14_1,BRA,Pará,2033,26.32197907387053
BRA.14_1,BRA,Pará,2034,24.773627363642852
BRA.14_1,BRA,Pará,2035,23.22527565341517
BRA.14_1,BRA,Pará,2036,21.676923943187493
BRA.14_1,BRA,Pará,2037,20.12857223295982
BRA.14_1,BRA,Pará,2038,18.580220522732137
BRA.14_1,BRA,Pará,2039,17.031868812504463
BRA.14_1,BRA,Pará,2040,15.48351710227678
BRA.14_1,BRA,Pará,2041,13.9351653920491
BRA.14_1,BRA,Pará,2042,12.386813681821424
BRA.14_1,BRA,Pará,2043,10.838461971593745
BRA.14_1,BRA,Pará,2044,9.290110261366069
BRA.14_1,BRA,Pará,2045,7.7417585511383935
BRA.14_1,BRA,Pará,2046,6.1934068409107175
BRA.14_1,BRA,Pará,2047,4.645055130683034
BRA.14_1,BRA,Pará,2048,3.0967034204553516
BRA.14_1,BRA,Pará,2049,1.5483517102276758
BRA.14_1,BRA,Pará,2050,0
BRA.17_1,BRA,Pernambuco,2015,19.308802065449076
BRA.17_1,BRA,Pernambuco,2016,18.757122006436244
BRA.17_1,BRA,Pernambuco,2017,18.205441947423413
BRA.17_1,BRA,Pernambuco,2018,17.653761888410582
BRA.17_1,BRA,Pernambuco,2019,17.102081829397754
BRA.17_1,BRA,Pernambuco,2020,16.55040177038492
BRA.17_1,BRA,Pernambuco,2021,15.998721711372088
BRA.17_1,BRA,Pernambuco,2022,15.447041652359259
BRA.17_1,BRA,Pernambuco,2023,14.895361593346427
